IdPoliza,cvePoliza,FechaEmision,IdConfiguracion,IdEmpresa,IdAgente,NumGarantia,MontoAfianzado,MontoRetenido,MontoCubierto,TipoUltimoEstado,UltimoEstado,FechaAviso,FechaFinVig
875,DFR001500002482,2019-06-13,41406,238,28,0,3333333.34,1693729.33,3333333.34,Con leyenda,NULL,NULL,2020-11-24
876,DFR001500002483,2019-06-14,41406,349,48,0,6000000,1693729.32,6000000,Con leyenda,NULL,NULL,2021-04-28
877,DFR001500002485,2019-06-24,41406,669,28,2,3000000,1693729.32,3000000,Sin leyenda c/ Dict. Anual,2018-12-31,2019-12-31,NULL
878,DFR001500002486,2019-07-09,41406,911,28,1,5000000,1693729.33,5000000,Con leyenda,2019-07-31,2019-12-31,NULL
879,DFR001500002487,2019-07-22,41406,899,28,2,2404160.12,1693729.33,2404160.12,Con leyenda,2019-07-31,2019-11-30,2020-11-24
880,DFR001500002488,2019-07-22,41406,813,28,2,1563000,1563000,1563000,Con leyenda,2019-07-31,2019-11-30,NULL
881,DFR001500002489,2019-07-31,41406,425,99,0,3200000,1693729.33,3200000,Con leyenda,NULL,NULL,2020-07-22
882,DFR001500002490,2019-08-30,41419,732,7,1,4444444.44,1693729.33,4444444.44,Con leyenda,2019-11-30,NULL,NULL
883,DFR001500002491,2019-09-10,41419,762,48,3,12424242.42,1693729.33,12424242.42,Con leyenda,2019-12-31,2018-02-01,2020-08-25
884,DFR001500002496,2019-10-09,41406,748,26,1,4950000,1693729.32,4950000,Con leyenda,2019-12-31,2019-12-31,NULL
885,DFR001500002497,2019-11-04,41406,795,26,1,2200000,1666666.67,2200000,Con leyenda,2019-12-31,2019-12-31,NULL
886,DFR001500002498,2019-11-06,41406,847,28,14,1800000,1693729.33,1800000,Con leyenda,2019-07-31,2019-07-31,NULL
887,DFR001500002499,2019-11-15,41419,884,26,0,1800000,1693729.33,1800000,Con leyenda,NULL,NULL,2020-05-29
888,DFR001500002500,2019-12-05,41406,425,99,0,2200000,1693729.33,2200000,Con leyenda,NULL,NULL,2020-07-22
889,DFR001500002501,2019-12-09,41406,368,28,1,1400000,1400000,1400000,Con leyenda,2019-08-31,NULL,NULL
890,DFR001500002502,2019-12-17,41406,814,26,1,6111111.12,1693729.33,6111111.12,Con leyenda,2019-12-31,2019-12-31,NULL
891,DFR001500002503,2020-01-03,41406,512,26,1,3000000,1655271.96,3000000,Con leyenda,2019-12-31,2019-12-31,NULL
892,DFR001500002504,2020-01-03,41406,474,26,1,3000000,1655271.96,3000000,Con leyenda,2019-12-31,2019-12-31,NULL
893,DFR001500002505,2020-01-03,41406,486,26,1,3000000,1655271.96,3000000,Con leyenda,2019-12-31,2019-12-31,NULL
894,DFR001500002506,2020-01-03,41406,894,26,1,3000000,1655271.93,3000000,Con leyenda,2019-11-30,2018-11-30,NULL
895,DFR001500002507,2020-01-08,41406,841,99,0,3000000,1655271.95,3000000,Con leyenda,NULL,NULL,2020-12-26
896,DFR001500002508,2020-01-08,41406,425,99,0,2200000,1655271.95,2200000,Con leyenda,NULL,NULL,2020-07-22
897,DFR001500002509,2020-01-13,41406,896,28,1,5900000,1655271.95,5900000,Con leyenda,2019-11-30,NULL,NULL
898,DFR001500002510,2020-01-13,41406,889,26,1,5000000,1655271.95,5000000,Con leyenda,2019-07-31,2018-09-03,NULL
899,DFR001500002511,2020-01-20,41406,427,50,0,5555555.56,1655271.95,5555555.56,Con leyenda,NULL,NULL,2021-01-12
900,DFR001500002512,2020-01-21,41406,72,26,1,3500000,1655271.95,3500000,Con leyenda,2019-10-31,2019-12-31,NULL
901,DFR001500002513,2020-01-21,41406,398,7,1,3000000,1655271.95,3000000,Con leyenda,2019-12-31,2019-12-31,NULL
902,DFR001500002514,2020-01-22,41406,869,50,0,2400000,1655271.95,2400000,Con leyenda,NULL,NULL,2021-01-13
903,DFR001500002515,2020-01-22,41406,381,75,0,3234000,1655271.95,3234000,Con leyenda,NULL,NULL,2020-12-18
904,DFR001500002516,2020-01-22,41406,982,75,1,3500000,1655271.95,3500000,Con leyenda,2019-12-31,2018-12-31,NULL
905,DFR001500002518,2020-01-25,41406,965,75,0,3000000,1655271.95,3000000,Con leyenda,NULL,NULL,2020-12-18
906,DFR001500002519,2020-01-27,41406,590,96,0,2000000,1655271.95,2000000,Con leyenda,NULL,NULL,2021-01-09
907,DFR001500002520,2020-01-27,41406,590,96,0,500000,500000,500000,Con leyenda,NULL,NULL,2021-01-09
908,DFR001500002521,2020-02-04,41406,214,48,2,3181818.18,1655271.95,3181818.18,Con leyenda,2019-12-31,2019-10-31,NULL
909,DFR001500002522,2020-02-07,41406,378,76,5,330000,330000,330000,Con leyenda,2019-12-31,2017-11-30,NULL
910,DFR001500002523,2020-03-06,41406,401,26,1,2750000,1655271.94,2750000,Con leyenda,2019-12-31,2019-12-31,NULL
911,DFR001500002524,2020-03-06,41406,823,26,1,4000000,1655271.95,4000000,Con leyenda,2019-12-31,2019-12-31,NULL
912,DFR001500002525,2020-05-06,41406,371,48,0,6000000,1655271.95,6000000,Con leyenda,NULL,NULL,2021-04-28
913,DFR001500002528,2020-05-13,41406,901,26,1,4500000,1655271.95,4500000,Con leyenda,2019-07-31,2020-05-29,NULL
914,DFR001500002529,2020-05-13,41406,884,26,0,1800000,1655271.95,1800000,Con leyenda,NULL,NULL,2020-05-29
915,DFR001500002530,2020-05-22,41410,202,7,1,171000000,1655271.95,171000000,Sin leyenda,2020-03-31,2019-11-30,NULL
916,DFR003004165000,2011-12-22,32353,194,30,1,991631.37,991631.37,991631.37,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
917,DFR003004447000,2013-07-12,32353,714,30,3,78734.4,78734.4,78734.4,Con leyenda,2019-12-31,2019-12-02,NULL
918,DFR003004448000,2013-07-12,31339,194,30,1,18010.33,18010.33,18010.33,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
919,DFR003004463000,2013-08-05,32353,194,30,1,57133.32,57133.32,57133.32,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
920,DFR003004472000,2013-08-30,32353,194,30,1,35342.42,35342.42,35342.42,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
921,DFR003004487000,2013-10-03,32353,194,30,1,3213.48,3213.48,3213.48,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
922,DFR003004489000,2013-10-15,32353,194,30,1,64185.81,64185.81,64185.81,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
923,DFR003004495000,2013-10-23,32353,194,30,1,5580,5580,5580,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
924,DFR003004496000,2013-10-23,32353,194,30,1,11982.67,11982.67,11982.67,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
925,DFR003004498000,2013-10-28,32350,194,30,1,22030,22030,22030,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
926,DFR003004499000,2013-10-28,32348,194,30,1,22030,22030,22030,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
927,DFR003004508000,2013-11-12,32350,194,30,1,2850,2850,2850,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
928,DFR003004509000,2013-11-13,32348,194,30,1,11247.1,11247.1,11247.1,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
929,DFR003004510000,2013-11-13,32348,194,30,1,3114.22,3114.22,3114.22,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
930,DFR003004518000,2013-12-03,32353,194,30,1,722794.87,722794.87,722794.87,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
931,DFR003004538000,2013-12-27,32353,194,30,1,212899,212899,212899,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
932,DFR003004546000,2014-01-31,32350,194,30,1,11982.67,11982.67,11982.67,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
933,DFR003004553000,2014-02-20,32350,194,30,1,5580,5580,5580,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
934,DFR003004554000,2014-02-26,32350,194,30,1,41742.98,41742.98,41742.98,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
935,DFR003004555000,2014-02-27,32353,194,30,1,64810.54,64810.54,64810.54,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
936,DFR003004556000,2014-02-28,32353,714,30,3,3161.5,3161.5,3161.5,Con leyenda,2019-12-31,2019-12-02,NULL
937,DFR003004557000,2014-03-05,32348,162,30,1,172400,172400,172400,Con leyenda,2018-05-31,2019-10-31,NULL
938,DFR003004558000,2014-03-05,32350,162,30,1,172400,172400,172400,Con leyenda,2018-05-31,2019-10-31,NULL
939,DFR003004559000,2014-03-06,32353,194,30,1,1126.6,1126.6,1126.6,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
940,DFR003004562000,2014-03-26,32353,714,30,3,186274,186274,186274,Con leyenda,2019-12-31,2019-12-02,NULL
941,DFR003004563000,2014-03-26,32353,714,30,3,17575.2,17575.2,17575.2,Con leyenda,2019-12-31,2019-12-02,NULL
942,DFR003004565000,2014-04-01,32353,481,30,1,40192.12,40192.12,40192.12,Con leyenda,2013-12-31,2019-12-31,NULL
943,DFR003004567000,2014-04-02,32353,194,30,1,15840,15840,15840,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
944,DFR003004568000,2014-04-04,32353,714,30,3,105439.78,105439.78,105439.78,Con leyenda,2019-12-31,2019-12-02,NULL
945,DFR003004570000,2014-04-04,32350,194,30,1,580.24,580.24,580.24,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
946,DFR003004580000,2014-04-14,32353,194,30,1,344818.15,344818.15,344818.15,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
947,DFR003004581000,2014-04-15,32353,714,30,3,9999.7,9999.7,9999.7,Con leyenda,2019-12-31,2019-12-02,NULL
948,DFR003004585000,2014-04-24,32353,194,30,1,26909.3,26909.3,26909.3,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
949,DFR003004587000,2014-04-29,32353,194,30,1,6796,6796,6796,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
950,DFR003004588000,2014-04-30,32353,714,30,3,153345.2,153345.2,153345.2,Con leyenda,2019-12-31,2019-12-02,NULL
951,DFR003004594000,2014-05-21,32350,194,30,1,1126.6,1126.6,1126.6,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
952,DFR003004595000,2014-05-22,32349,194,30,1,640257.18,640257.18,640257.18,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
953,DFR003004598000,2014-05-29,32353,194,30,1,62088.22,62088.22,62088.22,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
954,DFR003004599000,2014-05-29,32348,194,30,1,37634.9,37634.9,37634.9,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
955,DFR003004603000,2014-06-05,32349,162,30,1,6812844.18,6812844.18,6812844.18,Con leyenda,2018-05-31,2019-10-31,NULL
956,DFR003004604000,2014-06-05,32353,162,30,1,1468285.38,1468285.38,1468285.38,Con leyenda,2018-05-31,2019-10-31,NULL
957,DFR003004606000,2014-06-05,32353,194,30,1,58541.54,58541.54,58541.54,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
958,DFR003004607000,2014-06-10,32353,162,30,1,27155.17,27155.17,27155.17,Con leyenda,2018-05-31,2019-10-31,NULL
959,DFR003004612001,2014-06-30,32353,194,30,1,47516.24,47516.24,47516.24,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
960,DFR003004640000,2014-07-28,32353,194,30,1,179839.94,179839.94,179839.94,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
961,DFR003004642000,2014-07-30,32348,561,30,1,4522.72,4522.72,4522.72,No Actualizado,2019-10-31,2019-08-31,NULL
962,DFR003004647000,2014-08-20,32350,194,30,1,26909.3,26909.3,26909.3,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
963,DFR003004649000,2014-08-20,32350,194,30,1,62088.22,62088.22,62088.22,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
964,DFR003004651000,2014-08-22,32353,194,30,1,648840,648840,648840,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
965,DFR003004659000,2014-09-08,32353,248,30,1,18977,18977,18977,Con leyenda,2019-10-31,2019-08-31,NULL
966,DFR003004668000,2014-09-22,32350,194,30,1,47516.24,47516.24,47516.24,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
967,DFR003004669000,2014-09-24,32353,714,30,3,14045,14045,14045,Con leyenda,2019-12-31,2019-12-02,NULL
968,DFR003004673000,2014-09-25,32353,162,30,1,139470.42,139470.42,139470.42,Con leyenda,2018-05-31,2019-10-31,NULL
969,DFR003004677000,2014-09-29,31339,194,30,1,90440,90440,90440,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
970,DFR003004678000,2014-09-29,32350,194,30,1,179839.94,179839.94,179839.94,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
971,DFR003004684000,2014-10-13,32353,194,30,1,56696.18,56696.18,56696.18,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
972,DFR003004685000,2014-10-15,32353,714,30,3,52200,52200,52200,Con leyenda,2019-12-31,2019-12-02,NULL
973,DFR003004688000,2014-10-17,32348,714,30,3,49897.9,49897.9,49897.9,Con leyenda,2019-12-31,2019-12-02,NULL
974,DFR003004701000,2014-11-12,32353,714,30,3,65550,65550,65550,Con leyenda,2019-12-31,2019-12-02,NULL
975,DFR003004702000,2014-11-12,32350,194,30,1,90440,90440,90440,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
976,DFR003004719000,2014-12-22,32353,248,30,1,18977,18977,18977,Con leyenda,2019-10-31,2019-08-31,NULL
977,DFR003004724000,2014-12-26,32353,194,30,1,29494.95,29494.95,29494.95,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
978,DFR003004726000,2015-01-09,32348,561,30,1,34482.76,34482.76,34482.76,No Actualizado,2019-10-31,2019-08-31,NULL
979,DFR003004729000,2015-01-19,32349,162,30,1,487252.78,487252.78,487252.78,Con leyenda,2018-05-31,2019-10-31,NULL
980,DFR003004730000,2015-01-19,32353,162,30,1,84009.1,84009.1,84009.1,Con leyenda,2018-05-31,2019-10-31,NULL
981,DFR003004731000,2015-01-19,32348,561,30,1,17241.38,17241.38,17241.38,No Actualizado,2019-10-31,2019-08-31,NULL
982,DFR003004733000,2015-01-26,34325,618,21,3,6874120.84,6874120.84,6874120.84,Con leyenda,2019-11-30,2019-12-31,NULL
983,DFR003004736000,2015-01-28,32348,714,30,3,89100,89100,89100,Con leyenda,2019-12-31,2019-12-02,NULL
984,DFR003004740000,2015-02-10,32348,248,30,1,51246,51246,51246,Con leyenda,2019-10-31,2019-08-31,NULL
985,DFR003004744000,2015-02-25,32348,714,30,3,108196.19,108196.19,108196.19,Con leyenda,2019-12-31,2019-12-02,NULL
986,DFR003004746000,2015-03-09,32353,714,30,3,13070,13070,13070,Con leyenda,2019-12-31,2019-12-02,NULL
987,DFR003004747000,2015-03-10,32348,561,30,1,51724.15,51724.15,51724.15,No Actualizado,2019-10-31,2019-08-31,NULL
988,DFR003004760000,2015-04-29,32348,29,30,1,400000,400000,400000,Con leyenda,2014-12-31,2019-09-30,NULL
989,DFR003004766000,2015-05-08,32350,194,30,1,13591.94,13591.94,13591.94,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
990,DFR003004777000,2015-06-04,32350,194,30,1,889.8,889.8,889.8,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
991,DFR003004778000,2015-06-05,32353,194,30,1,3445.9,3445.9,3445.9,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
992,DFR003004782000,2015-06-18,32348,194,30,1,43125,43125,43125,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
993,DFR003004784000,2015-06-25,32349,561,30,1,449999.96,449999.96,449999.96,No Actualizado,2019-10-31,2019-08-31,NULL
994,DFR003004785000,2015-06-25,32348,314,30,1,11206.9,11206.9,11206.9,No Actualizado,2019-10-31,2019-08-31,NULL
995,DFR003004788000,2015-07-10,32348,194,30,1,120074.3,120074.3,120074.3,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
996,DFR003004789000,2015-07-17,32348,248,30,1,103448.28,103448.28,103448.28,Con leyenda,2019-10-31,2019-08-31,NULL
997,DFR003004796000,2015-08-06,32353,194,30,1,29353.23,29353.23,29353.23,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
998,DFR003004799000,2015-08-10,32350,194,30,1,43125,43125,43125,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
999,DFR003004807000,2015-08-25,32348,248,30,1,84482.77,84482.77,84482.77,Con leyenda,2019-10-31,2019-08-31,NULL
1000,DFR003004808000,2015-09-03,32353,194,30,1,9524.85,9524.85,9524.85,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
1001,DFR003004809000,2015-09-04,32348,194,30,1,53225.36,53225.36,53225.36,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
1002,DFR003004818000,2015-10-05,32348,194,30,1,21918,21918,21918,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
1003,DFR003004822000,2015-10-06,32350,194,30,1,10959,10959,10959,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
1004,DFR003004823000,2015-10-16,32350,194,30,1,53225.36,53225.36,53225.36,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
1005,DFR003004837000,2015-11-24,32353,194,30,1,47939.85,47939.85,47939.85,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
1006,DFR003004855000,2016-02-26,32348,248,30,1,243730.41,243730.41,243730.41,Con leyenda,2019-10-31,2019-08-31,NULL
1007,DFR003004874000,2016-06-21,32348,194,30,1,50392.33,50392.33,50392.33,Auditada o dictaminada,2019-12-31,2020-04-30,NULL
1008,DFR003004879000,2016-07-19,32348,327,21,1,91914.28,91914.28,91914.28,Con leyenda,2016-12-31,2019-10-31,NULL
1009,DFR003004881000,2016-07-21,32348,327,21,1,6152,6152,6152,Con leyenda,2016-12-31,2019-10-31,NULL
1010,DFR003405023000,2014-04-25,32353,714,30,3,90987.6,90987.6,90987.6,Con leyenda,2019-12-31,2019-12-02,NULL
1011,DFR006000153000,2010-05-20,33309,687,28,1,12707116,12707116,12707116,Con leyenda,2013-12-31,2019-09-30,2014-04-21
1012,DFR011000220000,1997-04-29,33310,106,7,0,375527,375527,375527,No Actualizado,NULL,NULL,NULL
1013,DFR067001290000,2005-12-06,33309,229,7,2,228260.24,228260.24,228260.24,No Actualizado,2012-12-31,2020-05-29,NULL
1014,DFR067001338000,2006-10-11,32348,890,7,2,403000,403000,403000,No Actualizado,2017-12-31,2020-05-29,NULL
1015,DFR067001362000,2007-02-28,33309,245,7,0,2390326.7,2390326.7,2390326.7,Auditada o dictaminada,NULL,NULL,NULL
1016,DFR067001394000,2007-11-12,33309,178,7,1,187966.93,187966.93,187966.93,No Actualizado,2017-12-31,2020-05-29,NULL
1017,DFR067001406000,2008-01-28,33309,189,7,2,1588.36,1588.36,1588.36,No Actualizado,2012-12-31,2020-05-29,NULL
1018,DFR067001407000,2008-01-28,33309,189,7,2,1516.08,1516.08,1516.08,No Actualizado,2012-12-31,2020-05-29,NULL
1019,DFR067001422000,2008-05-20,33309,178,7,1,19394.56,19394.56,19394.56,No Actualizado,2017-12-31,2020-05-29,NULL
1020,DFR067001423000,2008-05-20,33309,178,7,1,48491.37,48491.37,48491.37,No Actualizado,2017-12-31,2020-05-29,NULL
1021,DFR067001436000,2008-08-18,33309,592,7,2,1317.37,1317.37,1317.37,No Actualizado,2012-12-31,2020-05-29,NULL
1022,DFR067001440000,2008-10-20,33309,890,7,2,65791.55,65791.55,65791.55,No Actualizado,2012-12-31,2020-05-29,NULL
1023,DFR067001445000,2008-11-13,33309,183,8,2,91728,91728,91728,No Actualizado,2012-12-31,2020-05-29,NULL
1024,DFR067001448000,2008-12-11,33309,181,7,1,75448.45,75448.45,75448.45,No Actualizado,2017-12-31,2020-05-29,NULL
1025,DFR067001468000,2009-03-27,22216,525,7,2,139444,139444,139444,Auditada o dictaminada,2009-12-31,2020-04-30,NULL
1026,DFR067001469000,2009-03-27,22216,525,7,2,23265,23265,23265,Auditada o dictaminada,2009-12-31,2020-04-30,NULL
1027,DFR067001491000,2009-08-04,33309,172,7,2,3283.27,3283.27,3283.27,No Actualizado,2012-12-31,2020-05-29,NULL
1028,DFR067001492000,2009-08-04,33309,172,7,2,163745.44,163745.44,163745.44,No Actualizado,2012-12-31,2020-05-29,NULL
1029,DFR067001493000,2009-08-04,33309,172,7,2,106390.29,106390.29,106390.29,No Actualizado,2012-12-31,2020-05-29,NULL
1030,DFR067001494000,2009-08-04,33309,172,7,2,13679.49,13679.49,13679.49,No Actualizado,2012-12-31,2020-05-29,NULL
1031,DFR067001535000,2010-08-06,33309,578,7,1,55509.81,55509.81,55509.81,No Actualizado,2017-12-31,2020-05-29,NULL
1032,DFR067001605000,2011-07-07,22214,579,7,2,26919,26919,26919,No Actualizado,2012-12-31,2020-05-29,NULL
1033,DFR067001617000,2011-11-15,33309,930,8,1,223360,223360,223360,Sin leyenda,2020-03-31,2020-02-05,NULL
1034,DFR067001618000,2011-11-28,33309,172,7,2,184828.26,184828.26,184828.26,No Actualizado,2012-12-31,2020-05-29,NULL
1035,DFR067001619000,2011-11-29,33309,172,7,2,124575.43,124575.43,124575.43,No Actualizado,2012-12-31,2020-05-29,NULL
1036,DFR067001630000,2012-02-14,33309,172,7,2,313507.46,313507.46,313507.46,No Actualizado,2012-12-31,2020-05-29,NULL
1037,DFR067001649000,2012-07-12,33309,579,7,2,23373.75,23373.75,23373.75,No Actualizado,2012-12-31,2020-05-29,NULL
1038,DFR067001669000,2012-11-15,33309,579,7,2,32723.25,32723.25,32723.25,No Actualizado,2012-12-31,2020-05-29,NULL
1039,DFR067001675000,2013-01-07,33309,579,7,2,14751,14751,14751,No Actualizado,2012-12-31,2020-05-29,NULL
1040,DFR067001687000,2013-07-09,33309,579,7,2,6476,6476,6476,No Actualizado,2012-12-31,2020-05-29,NULL
1041,DFR067001689000,2013-08-20,22216,930,8,1,333599.7,333599.7,333599.7,Sin leyenda,2020-03-31,2020-02-05,NULL
1042,DFR067001692000,2014-01-06,33309,930,8,1,11000,11000,11000,Sin leyenda,2020-03-31,2020-02-05,NULL
1043,DFR067001694000,2014-03-04,33309,930,8,1,19500,19500,19500,Sin leyenda,2020-03-31,2020-02-05,NULL
1044,DFR067001695000,2014-03-11,33309,930,8,1,441936,441936,441936,Sin leyenda,2020-03-31,2020-02-05,NULL
1045,DFR067001697000,2014-06-09,22216,930,8,1,9714,9714,9714,Sin leyenda,2020-03-31,2020-02-05,NULL
1046,DFR067001701000,2016-09-19,31335,459,8,1,617455.72,617455.72,617455.72,Con leyenda,2019-06-30,2018-11-01,NULL
1047,DFR067001702000,2016-09-19,31334,459,8,1,205818.57,205818.57,205818.57,Con leyenda,2019-06-30,2018-11-01,NULL
1048,DFR067001703000,2017-07-14,31335,459,8,1,515347.21,515347.21,515347.21,Con leyenda,2019-06-30,2018-11-01,NULL
1049,DFR067001704000,2017-07-14,31339,459,8,1,171782.4,171782.4,171782.4,Con leyenda,2019-06-30,2018-11-01,NULL
1050,DFR097000175000,2014-08-20,32349,658,9,1,833415.39,833415.39,833415.39,Con leyenda,2014-06-30,2020-04-30,NULL
1051,DFR097000180000,2015-02-10,31335,581,9,0,185600,185600,185600,Con leyenda,NULL,NULL,2015-12-08
1052,DFR097000181000,2015-02-10,31334,581,9,0,160000,160000,160000,Con leyenda,NULL,NULL,2015-12-08
1053,DFR097000188000,2015-11-03,31335,925,9,2,359837.66,359837.66,359837.66,Con leyenda,2016-09-30,2020-01-31,NULL
1054,DFR097000189000,2015-11-03,31339,925,9,2,103401.62,103401.62,103401.62,Con leyenda,2016-09-30,2020-01-31,NULL
1055,DFR097000204000,2016-09-07,31334,160,9,3,2450564.81,2450564.81,2450564.81,Con leyenda,2019-12-31,2020-04-01,NULL
1056,DFR097000205000,2016-09-07,31335,160,9,3,7351694.99,7351694.99,7351694.99,Con leyenda,2019-12-31,2020-04-01,NULL
1057,DFR097000206000,2016-09-07,31334,160,9,3,3851973.79,3851973.79,3851973.79,Con leyenda,2019-12-31,2020-04-01,NULL
1058,DFR097000207000,2016-09-07,31335,160,9,3,11555921.39,11555921.39,11555921.39,Con leyenda,2019-12-31,2020-04-01,NULL
1059,DFR097000241000,2017-03-17,31335,260,9,3,2342961,2342961,2342961,Con leyenda,2019-12-31,2019-10-31,NULL
1060,DFR097000242000,2017-03-17,31334,260,9,3,468592,468592,468592,Con leyenda,2019-12-31,2019-10-31,NULL
1061,DFR097000243000,2017-03-17,31334,260,9,3,234296.1,234296.1,234296.1,Con leyenda,2019-12-31,2019-10-31,NULL
1062,DFR097000251000,2017-11-14,31334,222,9,0,8500000,8500000,8500000,Con leyenda,NULL,NULL,2020-11-24
